restId,itemName,price,calories,photo,createdAt,lastUpdated
6,"Mushroom - Chanterelle, Dry",641.66,1259,http://dummyimage.com/160x100.png/5fa2dd/ffffff,2015-10-16 08:43:18,2022-01-22 14:43:38
13,Wine - Beaujolais Villages,306.12,1313,http://dummyimage.com/101x100.png/ff4444/ffffff,2020-12-20 09:20:06,2023-02-21 12:30:21
29,"Chocolate - Pistoles, White",301.3,251,http://dummyimage.com/157x100.png/ff4444/ffffff,2018-07-21 06:07:27,2022-04-23 15:30:16
32,Flour - Whole Wheat,574.58,923,http://dummyimage.com/167x100.png/cc0000/ffffff,2016-11-24 06:32:17,2023-06-17 14:53:27
39,Wasabi Paste,105.19,1355,http://dummyimage.com/203x100.png/cc0000/ffffff,2020-09-26 12:19:39,2023-04-30 16:51:53
31,Lettuce - Lolla Rosa,747.92,164,http://dummyimage.com/214x100.png/5fa2dd/ffffff,2018-06-03 13:21:02,2023-12-07 17:51:18
12,Liquid Aminios Acid - Braggs,888.56,1065,http://dummyimage.com/217x100.png/cc0000/ffffff,2014-03-01 23:19:05,2023-06-01 11:52:00
11,Tahini Paste,948.06,1496,http://dummyimage.com/104x100.png/5fa2dd/ffffff,2014-12-10 17:22:56,2022-10-27 00:38:31
5,Wine - Balbach Riverside,1.73,714,http://dummyimage.com/169x100.png/5fa2dd/ffffff,2016-08-21 05:50:47,2021-11-28 00:29:19
40,Sobe - Orange Carrot,649.3,1828,http://dummyimage.com/111x100.png/cc0000/ffffff,2014-10-03 06:45:48,2023-05-01 14:48:57
26,"Red Snapper - Fresh, Whole",447.51,1672,http://dummyimage.com/225x100.png/ff4444/ffffff,2020-10-04 17:21:09,2024-02-08 05:50:32
27,Hinge W Undercut,954.88,200,http://dummyimage.com/115x100.png/cc0000/ffffff,2016-11-23 08:11:09,2024-06-20 02:17:03
14,Pastry - Chocolate Chip Muffin,670.32,193,http://dummyimage.com/205x100.png/cc0000/ffffff,2020-03-12 10:13:28,2022-01-16 20:17:03
16,"Sparkling Wine - Rose, Freixenet",675.62,1323,http://dummyimage.com/144x100.png/5fa2dd/ffffff,2020-07-09 14:24:28,2022-12-05 03:32:56
25,"Juice - Cranberry, 341 Ml",122.72,857,http://dummyimage.com/242x100.png/5fa2dd/ffffff,2019-07-30 07:47:08,2021-04-26 23:05:43
21,Lychee - Canned,454.36,44,http://dummyimage.com/187x100.png/cc0000/ffffff,2019-01-30 19:29:54,2022-09-24 17:51:26
18,Pie Pecan,566.0,1456,http://dummyimage.com/216x100.png/5fa2dd/ffffff,2020-05-21 04:47:33,2023-07-03 14:49:38
30,Flour - Masa De Harina Mexican,680.45,1506,http://dummyimage.com/174x100.png/cc0000/ffffff,2018-02-24 18:23:34,2021-02-21 18:14:06
21,Grapes - Red,144.81,186,http://dummyimage.com/126x100.png/ff4444/ffffff,2018-08-01 02:46:05,2022-10-30 01:46:55
32,"Pasta - Detalini, White, Fresh",159.87,1676,http://dummyimage.com/226x100.png/cc0000/ffffff,2016-10-31 09:43:29,2023-03-06 02:20:01
7,"Radish - Black, Winter, Organic",923.53,887,http://dummyimage.com/219x100.png/dddddd/000000,2018-09-29 08:52:26,2022-10-02 00:00:30
13,Beans - Yellow,84.5,1190,http://dummyimage.com/177x100.png/ff4444/ffffff,2019-06-19 14:28:25,2022-12-01 07:13:50
34,Food Colouring - Pink,492.7,1639,http://dummyimage.com/201x100.png/ff4444/ffffff,2015-03-08 05:07:27,2024-02-02 03:47:39
12,Onions Granulated,286.69,638,http://dummyimage.com/165x100.png/5fa2dd/ffffff,2015-05-28 20:13:59,2022-01-05 07:41:21
39,Pork - Caul Fat,651.2,111,http://dummyimage.com/112x100.png/ff4444/ffffff,2017-12-26 15:57:33,2022-10-24 12:23:52
26,"Lamb - Racks, Frenched",208.74,1397,http://dummyimage.com/222x100.png/cc0000/ffffff,2019-07-06 05:10:55,2021-08-25 00:56:48
25,Longos - Assorted Sandwich,959.18,1408,http://dummyimage.com/240x100.png/ff4444/ffffff,2017-07-14 01:40:43,2021-05-21 18:48:49
31,"Chicken - Wings, Tip Off",347.34,112,http://dummyimage.com/209x100.png/5fa2dd/ffffff,2020-02-27 19:02:33,2022-09-14 07:31:39
29,Bread - Corn Muffaletta,729.48,800,http://dummyimage.com/185x100.png/dddddd/000000,2017-10-19 12:34:55,2021-05-17 18:05:33
6,Venison - Liver,619.32,1676,http://dummyimage.com/154x100.png/5fa2dd/ffffff,2017-09-05 21:20:54,2021-07-03 01:37:57
11,Bacardi Raspberry,675.44,1234,http://dummyimage.com/228x100.png/dddddd/000000,2014-10-09 05:10:51,2023-01-19 18:01:43
15,Swordfish Loin Portions,246.71,1661,http://dummyimage.com/122x100.png/ff4444/ffffff,2018-03-18 22:09:47,2023-06-17 08:54:26
28,Wine - Guy Sage Touraine,213.35,107,http://dummyimage.com/110x100.png/cc0000/ffffff,2015-05-30 07:39:07,2022-09-15 00:15:33
14,Truffle Cups - White Paper,574.1,1694,http://dummyimage.com/233x100.png/dddddd/000000,2017-10-12 21:27:25,2024-04-22 13:27:03
36,Ecolab - Hobart Upr Prewash Arm,273.09,1726,http://dummyimage.com/154x100.png/5fa2dd/ffffff,2018-05-23 00:11:31,2021-04-08 06:18:05
27,Tarts Assorted,898.81,532,http://dummyimage.com/118x100.png/dddddd/000000,2017-08-22 09:04:08,2023-05-06 22:55:14
1,French Kiss Vanilla,79.82,1588,http://dummyimage.com/161x100.png/5fa2dd/ffffff,2019-01-16 21:50:20,2022-06-02 19:35:13
18,"Champagne - Brights, Dry",752.58,1856,http://dummyimage.com/244x100.png/dddddd/000000,2018-10-24 13:05:37,2023-01-01 15:44:09
17,Flavouring - Rum,523.91,533,http://dummyimage.com/237x100.png/5fa2dd/ffffff,2020-12-17 08:36:14,2023-07-06 19:11:56
23,Five Alive Citrus,638.83,447,http://dummyimage.com/198x100.png/cc0000/ffffff,2016-01-03 09:30:09,2021-05-15 04:44:28
24,Water - Evian 355 Ml,859.15,139,http://dummyimage.com/147x100.png/cc0000/ffffff,2018-03-07 05:44:40,2023-06-26 02:43:41
35,Cheese - Perron Cheddar,293.7,1194,http://dummyimage.com/194x100.png/ff4444/ffffff,2020-10-10 09:38:41,2024-04-23 02:52:48
5,"Tarragon - Primerba, Paste",775.24,187,http://dummyimage.com/163x100.png/ff4444/ffffff,2016-08-29 05:02:24,2023-06-07 09:20:51
30,Basil - Pesto Sauce,541.44,1374,http://dummyimage.com/116x100.png/dddddd/000000,2014-12-12 09:11:05,2024-05-15 08:39:42
40,"Radish - Black, Winter, Organic",470.85,97,http://dummyimage.com/133x100.png/dddddd/000000,2015-07-09 05:14:47,2024-06-01 11:06:15
22,Wine - Shiraz Wolf Blass Premium,227.89,572,http://dummyimage.com/222x100.png/ff4444/ffffff,2018-02-11 13:16:40,2022-10-08 01:32:04
20,"Liqueur Banana, Ramazzotti",183.01,1052,http://dummyimage.com/185x100.png/dddddd/000000,2014-11-04 06:48:29,2024-08-11 13:33:13
38,Sprouts - Brussel,837.7,1533,http://dummyimage.com/225x100.png/ff4444/ffffff,2018-04-13 03:43:05,2022-06-06 18:33:53
2,Lobster - Base,759.55,508,http://dummyimage.com/228x100.png/dddddd/000000,2015-04-13 09:53:01,2022-02-25 15:51:54
9,Puree - Mocha,418.88,1246,http://dummyimage.com/189x100.png/cc0000/ffffff,2018-08-03 19:41:48,2021-05-26 19:49:59
15,Flower - Daisies,56.73,1024,http://dummyimage.com/188x100.png/5fa2dd/ffffff,2015-05-29 04:10:19,2021-04-21 05:56:35
35,"Roe - Lump Fish, Black",564.63,1559,http://dummyimage.com/224x100.png/5fa2dd/ffffff,2017-02-21 08:11:02,2021-05-23 12:02:33
25,Wine - Manischewitz Concord,911.88,1989,http://dummyimage.com/193x100.png/ff4444/ffffff,2018-02-17 19:12:45,2022-02-12 02:21:37
12,Scallops - U - 10,843.91,313,http://dummyimage.com/186x100.png/ff4444/ffffff,2018-01-19 06:06:22,2021-01-30 03:26:05
7,"Pork - Tenderloin, Fresh",418.81,952,http://dummyimage.com/142x100.png/cc0000/ffffff,2016-05-28 12:39:59,2023-04-26 03:25:43
2,"Tart Shells - Barquettes, Savory",87.44,919,http://dummyimage.com/193x100.png/dddddd/000000,2014-02-23 10:23:43,2022-07-22 13:09:53
22,Beer - Steamwhistle,899.06,1934,http://dummyimage.com/182x100.png/ff4444/ffffff,2020-08-08 23:21:25,2021-11-24 21:27:38
13,Appetizer - Mushroom Tart,757.61,349,http://dummyimage.com/225x100.png/ff4444/ffffff,2015-09-22 15:11:02,2021-09-21 01:37:27
3,"Wine - Sherry Dry Sack, William",81.59,174,http://dummyimage.com/135x100.png/dddddd/000000,2015-07-22 08:47:38,2024-07-23 17:57:35
31,Lemon Tarts,67.13,1619,http://dummyimage.com/238x100.png/5fa2dd/ffffff,2017-07-28 19:02:29,2023-07-27 05:46:56
39,Crab - Meat,545.21,1452,http://dummyimage.com/212x100.png/5fa2dd/ffffff,2020-03-16 02:59:21,2023-01-02 09:20:11
5,Sprouts - Pea,143.71,837,http://dummyimage.com/207x100.png/dddddd/000000,2014-11-05 07:02:44,2023-07-12 11:55:10
40,Sobe - Liz Blizz,454.42,1212,http://dummyimage.com/147x100.png/cc0000/ffffff,2015-01-02 23:38:33,2023-07-20 05:38:12
26,Cookies - Assorted,471.36,1648,http://dummyimage.com/234x100.png/ff4444/ffffff,2015-11-09 02:45:45,2021-02-19 02:19:38
16,Beans - Yellow,736.93,936,http://dummyimage.com/229x100.png/5fa2dd/ffffff,2018-08-13 11:29:43,2023-03-12 16:47:30
21,Bread - 10 Grain,164.21,1942,http://dummyimage.com/154x100.png/5fa2dd/ffffff,2014-11-08 01:04:20,2023-10-18 02:36:05
18,Scallops - 10/20,772.45,1532,http://dummyimage.com/210x100.png/5fa2dd/ffffff,2017-09-09 23:50:19,2021-12-16 12:43:16
37,Foil - Round Foil,231.8,1228,http://dummyimage.com/145x100.png/dddddd/000000,2020-03-30 16:03:46,2022-12-06 15:31:46
27,Water - San Pellegrino,759.37,626,http://dummyimage.com/165x100.png/5fa2dd/ffffff,2016-02-06 04:46:25,2022-05-01 10:04:40
30,Roe - Flying Fish,39.76,828,http://dummyimage.com/134x100.png/dddddd/000000,2017-05-09 04:59:29,2024-03-04 01:40:23
28,Icecream - Dstk Strw Chseck,2.16,1787,http://dummyimage.com/147x100.png/cc0000/ffffff,2018-12-15 01:35:14,2022-04-16 00:45:14
32,Tofu - Soft,602.77,913,http://dummyimage.com/201x100.png/cc0000/ffffff,2020-12-19 21:04:06,2022-10-19 10:10:42
33,The Pop Shoppe - Cream Soda,116.43,555,http://dummyimage.com/171x100.png/5fa2dd/ffffff,2016-05-07 13:18:18,2022-03-11 18:53:55
19,Graham Cracker Mix,687.81,1295,http://dummyimage.com/107x100.png/cc0000/ffffff,2017-12-07 12:45:06,2021-11-19 02:38:10
34,"Red Snapper - Fillet, Skin On",168.71,1075,http://dummyimage.com/118x100.png/dddddd/000000,2017-08-06 14:49:06,2021-01-31 08:36:44
29,"Mushrooms - Black, Dried",153.8,21,http://dummyimage.com/222x100.png/5fa2dd/ffffff,2020-06-12 18:03:55,2021-08-20 12:53:12
36,Lychee - Canned,284.35,705,http://dummyimage.com/227x100.png/ff4444/ffffff,2020-06-11 01:04:27,2022-01-11 18:25:51
11,Wine La Vielle Ferme Cote Du,439.37,1746,http://dummyimage.com/147x100.png/dddddd/000000,2017-08-17 16:00:40,2022-08-16 19:34:26
24,"Chilli Paste, Hot Sambal Oelek",758.17,184,http://dummyimage.com/250x100.png/5fa2dd/ffffff,2020-03-10 05:20:03,2023-03-12 11:32:05
10,Eel - Smoked,365.39,1898,http://dummyimage.com/137x100.png/cc0000/ffffff,2018-07-11 12:14:52,2023-05-21 12:12:20
13,Sloe Gin - Mcguinness,679.4,1973,http://dummyimage.com/107x100.png/dddddd/000000,2020-07-20 08:58:16,2023-04-05 10:20:07
14,"Lettuce - Mini Greens, Whole",500.83,79,http://dummyimage.com/215x100.png/5fa2dd/ffffff,2020-12-19 03:50:15,2023-10-08 19:05:31
6,"Turkey - Whole, Fresh",334.43,1185,http://dummyimage.com/153x100.png/ff4444/ffffff,2018-05-22 15:02:37,2022-04-15 21:33:12
35,Potatoes - Mini Red,955.31,74,http://dummyimage.com/110x100.png/cc0000/ffffff,2017-09-12 06:54:47,2023-09-02 23:57:46
25,Icecream Cone - Areo Chocolate,714.25,973,http://dummyimage.com/121x100.png/cc0000/ffffff,2019-10-23 05:13:09,2021-01-31 13:04:10
34,Crackers - Trio,298.12,623,http://dummyimage.com/228x100.png/ff4444/ffffff,2017-12-05 02:56:50,2021-03-24 16:02:59
36,Kiwi,431.67,181,http://dummyimage.com/135x100.png/cc0000/ffffff,2019-11-26 12:34:48,2022-03-22 14:41:17
29,Rice Paper,742.36,51,http://dummyimage.com/191x100.png/5fa2dd/ffffff,2020-03-05 22:30:30,2021-03-22 07:06:23
26,Vinegar - Cider,145.26,604,http://dummyimage.com/202x100.png/cc0000/ffffff,2017-05-05 13:03:34,2021-11-03 14:09:35
24,Steamers White,180.62,1527,http://dummyimage.com/101x100.png/ff4444/ffffff,2016-06-19 21:21:42,2021-09-08 15:07:15
5,"Sugar - Sweet N Low, Individual",954.36,493,http://dummyimage.com/236x100.png/5fa2dd/ffffff,2020-03-23 02:09:30,2021-10-09 04:04:08
40,Bread Base - Gold Formel,469.1,1783,http://dummyimage.com/132x100.png/cc0000/ffffff,2014-06-20 05:52:15,2024-06-02 09:58:56
16,Bar Energy Chocchip,705.23,337,http://dummyimage.com/202x100.png/dddddd/000000,2014-05-12 20:00:51,2022-07-21 18:24:05
33,Tea - Grapefruit Green Tea,284.59,271,http://dummyimage.com/178x100.png/cc0000/ffffff,2020-01-10 18:45:19,2023-06-03 23:50:45
31,"Mushroom - Porcini, Dry",748.32,1478,http://dummyimage.com/109x100.png/cc0000/ffffff,2015-02-06 16:52:08,2022-03-20 09:48:09
11,Pork - Suckling Pig,443.61,491,http://dummyimage.com/137x100.png/5fa2dd/ffffff,2019-07-05 10:59:21,2023-06-18 16:02:01
21,Lotus Leaves,536.74,335,http://dummyimage.com/217x100.png/ff4444/ffffff,2017-09-18 09:12:22,2021-03-14 23:31:34
38,Yoplait Drink,958.43,1322,http://dummyimage.com/101x100.png/5fa2dd/ffffff,2017-01-07 08:57:32,2023-01-03 09:51:29
10,Crackers Cheez It,432.65,492,http://dummyimage.com/200x100.png/5fa2dd/ffffff,2015-12-30 17:54:16,2022-10-09 03:29:06
7,"Chicken - Thigh, Bone In",728.93,555,http://dummyimage.com/220x100.png/ff4444/ffffff,2014-04-01 10:52:09,2023-07-01 05:20:23
23,"Pepper - Paprika, Hungarian",308.07,1178,http://dummyimage.com/248x100.png/dddddd/000000,2018-05-13 04:04:11,2023-12-31 17:00:31
3,Blueberries,254.68,332,http://dummyimage.com/133x100.png/cc0000/ffffff,2018-06-20 03:16:56,2021-03-13 12:30:17
2,"Pepper - Green, Chili",829.29,1938,http://dummyimage.com/204x100.png/ff4444/ffffff,2016-11-08 06:02:07,2023-03-12 06:31:59
8,Vegetable - Base,409.01,1286,http://dummyimage.com/240x100.png/5fa2dd/ffffff,2018-06-04 21:36:13,2022-08-29 20:48:33
20,Bread - White Epi Baguette,789.56,1941,http://dummyimage.com/176x100.png/5fa2dd/ffffff,2016-03-14 01:41:52,2021-12-23 17:41:02
22,Goat - Whole Cut,605.76,499,http://dummyimage.com/232x100.png/5fa2dd/ffffff,2016-01-14 00:11:35,2024-06-14 02:37:25
4,Sachet,88.81,1482,http://dummyimage.com/235x100.png/dddddd/000000,2015-05-12 03:41:27,2023-11-19 21:21:22
1,Beer - Maudite,268.75,1793,http://dummyimage.com/194x100.png/ff4444/ffffff,2016-07-13 04:22:43,2022-04-03 16:33:33
27,Salt - Kosher,593.9,932,http://dummyimage.com/111x100.png/5fa2dd/ffffff,2020-01-26 13:38:12,2024-01-21 08:10:31
9,Ginger - Crystalized,735.55,903,http://dummyimage.com/245x100.png/ff4444/ffffff,2020-01-19 03:35:10,2024-06-07 15:34:20
39,Cactus Pads,946.38,943,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2020-05-15 01:18:49,2022-05-07 21:56:15
18,"Pasta - Gnocchi, Potato",27.3,1328,http://dummyimage.com/243x100.png/dddddd/000000,2014-03-13 08:37:18,2021-06-05 17:07:13
15,Cabbage Roll,610.39,1972,http://dummyimage.com/142x100.png/5fa2dd/ffffff,2020-09-25 06:59:34,2023-03-01 11:16:37
32,Pork - Caul Fat,437.63,1365,http://dummyimage.com/133x100.png/ff4444/ffffff,2015-07-11 05:01:23,2023-01-09 13:45:42
36,Sobe - Lizard Fuel,261.64,1152,http://dummyimage.com/219x100.png/cc0000/ffffff,2018-12-04 22:45:59,2021-05-21 05:48:58
8,Fireball Whisky,516.55,973,http://dummyimage.com/231x100.png/5fa2dd/ffffff,2014-12-02 23:32:31,2023-03-01 16:14:59
20,Creme De Banane - Marie,219.64,1254,http://dummyimage.com/195x100.png/ff4444/ffffff,2014-04-15 06:05:26,2021-11-24 12:28:18
34,Allspice - Jamaican,25.83,1067,http://dummyimage.com/203x100.png/cc0000/ffffff,2015-04-28 10:33:21,2023-06-21 05:11:43
40,Jagermeister,794.48,440,http://dummyimage.com/234x100.png/ff4444/ffffff,2015-06-25 05:19:49,2021-03-06 04:26:26
28,Wine - Saint Emilion Calvet,362.02,960,http://dummyimage.com/111x100.png/dddddd/000000,2020-11-15 00:31:35,2024-07-07 08:15:16
29,Asparagus - Mexican,739.57,374,http://dummyimage.com/212x100.png/cc0000/ffffff,2020-02-20 07:05:33,2023-10-14 06:11:50
13,"Apple - Delicious, Red",131.66,854,http://dummyimage.com/208x100.png/ff4444/ffffff,2018-11-20 10:25:45,2022-10-21 05:35:29
9,Coffee Caramel Biscotti,272.82,800,http://dummyimage.com/205x100.png/cc0000/ffffff,2017-06-15 03:35:53,2023-06-02 20:51:44
2,Spaghetti Squash,491.28,1417,http://dummyimage.com/149x100.png/ff4444/ffffff,2016-02-12 15:53:05,2022-12-03 07:09:02
24,Wine - Chianti Classica Docg,991.03,1511,http://dummyimage.com/118x100.png/ff4444/ffffff,2016-03-29 02:57:52,2022-04-13 17:17:09
38,Wine - Chardonnay Mondavi,444.46,1086,http://dummyimage.com/137x100.png/5fa2dd/ffffff,2020-10-20 19:24:47,2024-05-16 21:09:48
23,Fish - Bones,648.11,395,http://dummyimage.com/145x100.png/dddddd/000000,2020-02-24 04:05:09,2023-03-10 13:11:06
22,Beer - Fruli,895.65,273,http://dummyimage.com/113x100.png/5fa2dd/ffffff,2014-11-30 12:42:45,2021-03-03 01:56:07
14,Sorrel - Fresh,219.62,1815,http://dummyimage.com/111x100.png/ff4444/ffffff,2018-05-14 11:43:40,2022-02-08 16:53:39
12,Coffee - Almond Amaretto,531.63,159,http://dummyimage.com/217x100.png/dddddd/000000,2015-03-19 01:34:19,2022-08-29 15:22:07
39,Wine - Chardonnay South,206.48,382,http://dummyimage.com/150x100.png/dddddd/000000,2017-04-16 16:58:34,2022-05-13 10:50:27
5,Raspberries - Frozen,992.98,277,http://dummyimage.com/185x100.png/ff4444/ffffff,2018-03-05 16:35:10,2021-05-20 12:57:58
1,Wine - Stoneliegh Sauvignon,979.67,74,http://dummyimage.com/244x100.png/dddddd/000000,2017-11-07 17:14:47,2023-02-16 06:23:51
11,Amarula Cream,940.88,1272,http://dummyimage.com/240x100.png/5fa2dd/ffffff,2016-12-28 19:13:16,2021-12-04 15:45:37
17,Calaloo,652.29,393,http://dummyimage.com/100x100.png/ff4444/ffffff,2016-08-22 21:00:24,2024-01-09 05:14:51
10,Lamb Rack Frenched Australian,526.44,980,http://dummyimage.com/184x100.png/ff4444/ffffff,2020-06-21 18:23:00,2022-01-03 11:59:14
26,Wine - Penfolds Koonuga Hill,215.41,939,http://dummyimage.com/104x100.png/ff4444/ffffff,2020-03-31 03:09:41,2021-02-27 09:28:31
16,Pumpkin,607.09,379,http://dummyimage.com/186x100.png/5fa2dd/ffffff,2016-10-27 13:15:43,2022-05-07 11:15:28
30,Steampan - Foil,772.85,59,http://dummyimage.com/190x100.png/cc0000/ffffff,2016-04-18 19:11:46,2022-07-25 03:42:29
19,Cheese - St. Paulin,777.53,1709,http://dummyimage.com/196x100.png/5fa2dd/ffffff,2018-04-17 19:54:49,2023-01-16 22:50:59
31,Pate Pans Yellow,87.61,1657,http://dummyimage.com/116x100.png/dddddd/000000,2016-10-16 23:36:47,2021-11-17 17:01:35
3,Sauce - Soy Low Sodium - 3.87l,107.02,1832,http://dummyimage.com/207x100.png/ff4444/ffffff,2015-02-20 23:35:19,2023-04-17 00:46:33
35,"Cake Circle, Foil, Scallop",769.92,1374,http://dummyimage.com/146x100.png/cc0000/ffffff,2019-08-06 04:11:02,2021-05-24 10:25:05
13,Southern Comfort,723.43,1424,http://dummyimage.com/236x100.png/ff4444/ffffff,2020-10-17 18:16:04,2024-07-18 01:12:12
37,Cake - Dulce De Leche,774.27,598,http://dummyimage.com/145x100.png/5fa2dd/ffffff,2016-10-07 08:59:27,2023-07-05 20:03:45
12,Lemonade - Pineapple Passion,704.19,390,http://dummyimage.com/116x100.png/5fa2dd/ffffff,2019-04-05 14:06:31,2022-04-06 18:21:30
14,"Turnip - White, Organic",192.65,1505,http://dummyimage.com/134x100.png/cc0000/ffffff,2016-11-10 10:43:30,2024-01-23 11:59:30
27,"Bread - Roll, Whole Wheat",271.65,227,http://dummyimage.com/181x100.png/ff4444/ffffff,2015-07-18 00:46:49,2021-01-11 06:19:06
4,Egg - Salad Premix,866.98,1108,http://dummyimage.com/147x100.png/dddddd/000000,2017-07-31 10:40:26,2022-10-06 07:11:41
31,Wine - Muscadet Sur Lie,137.96,1595,http://dummyimage.com/175x100.png/dddddd/000000,2014-04-11 13:47:40,2022-09-06 06:12:56
10,"Pork - Loin, Bone - In",959.34,78,http://dummyimage.com/189x100.png/ff4444/ffffff,2018-06-09 23:20:37,2023-07-08 15:42:07
18,Milk - 2%,463.88,524,http://dummyimage.com/225x100.png/ff4444/ffffff,2020-09-15 06:53:06,2022-01-27 21:17:48
11,Pepsi - 600ml,149.06,1310,http://dummyimage.com/229x100.png/cc0000/ffffff,2017-07-03 16:16:50,2024-02-07 14:45:32
33,Curry Paste - Madras,450.65,1291,http://dummyimage.com/156x100.png/cc0000/ffffff,2017-09-14 00:54:26,2024-02-06 12:25:53
32,Juice - Ocean Spray Cranberry,85.23,1683,http://dummyimage.com/152x100.png/dddddd/000000,2018-12-04 12:11:16,2023-12-21 04:34:07
5,Wine - Magnotta - Belpaese,855.73,354,http://dummyimage.com/194x100.png/5fa2dd/ffffff,2015-02-11 02:34:28,2022-03-04 20:04:21
39,Ostrich - Fan Fillet,818.54,798,http://dummyimage.com/214x100.png/5fa2dd/ffffff,2016-07-08 19:34:45,2024-03-23 06:20:43
16,"Cod - Salted, Boneless",981.7,721,http://dummyimage.com/206x100.png/5fa2dd/ffffff,2014-12-25 19:33:58,2021-01-09 22:55:33
36,Coffee - Flavoured,773.49,123,http://dummyimage.com/146x100.png/dddddd/000000,2014-03-10 21:29:43,2022-06-30 08:16:29
25,Cheese - Colby,703.87,349,http://dummyimage.com/100x100.png/dddddd/000000,2016-10-02 04:41:05,2022-06-06 10:20:03
40,Wine - Rubyport,739.46,564,http://dummyimage.com/196x100.png/ff4444/ffffff,2020-10-22 20:58:54,2021-03-04 16:50:10
17,Otomegusa Dashi Konbu,333.87,1352,http://dummyimage.com/221x100.png/ff4444/ffffff,2014-08-13 01:33:24,2021-09-27 18:13:03
34,Wine - Blue Nun Qualitatswein,151.15,1477,http://dummyimage.com/249x100.png/cc0000/ffffff,2018-02-20 10:54:38,2024-04-15 09:17:03
7,"Oil - Truffle, Black",506.75,380,http://dummyimage.com/160x100.png/cc0000/ffffff,2016-10-04 23:36:08,2021-08-06 14:26:18
28,Shopper Bag - S - 4,260.69,634,http://dummyimage.com/227x100.png/ff4444/ffffff,2017-05-26 01:32:16,2022-06-16 15:27:44
23,"Mushroom - Enoki, Dry",900.97,1165,http://dummyimage.com/184x100.png/5fa2dd/ffffff,2017-06-19 11:19:28,2023-08-09 07:02:47
8,Cheese - Perron Cheddar,188.75,733,http://dummyimage.com/174x100.png/cc0000/ffffff,2019-07-08 09:02:29,2021-02-25 11:02:30
24,Apple - Royal Gala,372.21,1572,http://dummyimage.com/171x100.png/5fa2dd/ffffff,2016-09-18 21:57:26,2021-03-17 15:06:38
3,Chervil - Fresh,478.71,1802,http://dummyimage.com/190x100.png/cc0000/ffffff,2019-01-28 11:37:03,2022-04-14 16:37:01
20,"Pail - 4l White, With Handle",692.97,1158,http://dummyimage.com/243x100.png/ff4444/ffffff,2015-04-15 09:40:04,2022-03-13 23:14:34
15,Bread - Frozen Basket Variety,59.41,1477,http://dummyimage.com/213x100.png/5fa2dd/ffffff,2019-09-10 06:03:58,2024-02-17 08:35:05
9,Green Tea Refresher,711.33,504,http://dummyimage.com/122x100.png/cc0000/ffffff,2020-12-09 19:21:51,2022-03-14 07:23:01
29,"Tuna - Canned, Flaked, Light",492.98,1827,http://dummyimage.com/143x100.png/cc0000/ffffff,2015-06-17 00:19:21,2024-07-02 03:50:48
28,Appetizer - Crab And Brie,438.33,1992,http://dummyimage.com/168x100.png/cc0000/ffffff,2016-09-29 22:23:40,2021-03-22 05:22:18
21,"Oil - Shortening,liqud, Fry",589.23,1567,http://dummyimage.com/189x100.png/ff4444/ffffff,2014-07-10 19:38:20,2021-06-26 06:47:03
37,Pie Box - Cello Window 2.5,626.48,1637,http://dummyimage.com/176x100.png/dddddd/000000,2016-07-14 05:21:48,2024-02-26 14:40:49
12,Guava,597.19,1782,http://dummyimage.com/152x100.png/ff4444/ffffff,2020-03-06 07:36:20,2021-02-17 10:31:24
10,Nut - Macadamia,632.52,852,http://dummyimage.com/137x100.png/ff4444/ffffff,2016-09-18 11:35:33,2024-08-10 12:22:44
13,Wine - Riesling Dr. Pauly,986.49,1102,http://dummyimage.com/136x100.png/ff4444/ffffff,2017-09-22 06:13:15,2023-04-14 09:24:32
34,Avocado,253.23,85,http://dummyimage.com/145x100.png/cc0000/ffffff,2016-06-29 04:20:03,2021-08-28 04:38:34
15,Apricots - Dried,1.45,1289,http://dummyimage.com/202x100.png/cc0000/ffffff,2014-01-26 20:42:04,2023-03-22 21:13:40
23,Lid Tray - 16in Dome,234.61,1908,http://dummyimage.com/152x100.png/ff4444/ffffff,2016-12-05 14:01:14,2022-09-18 05:57:34
39,Coconut Milk - Unsweetened,846.55,1534,http://dummyimage.com/138x100.png/cc0000/ffffff,2018-06-10 07:37:31,2023-10-28 01:09:58
6,Sauce - Demi Glace,70.77,1732,http://dummyimage.com/115x100.png/ff4444/ffffff,2014-01-10 21:43:20,2021-04-17 09:42:08
26,"Doilies - 10, Paper",444.5,1625,http://dummyimage.com/200x100.png/ff4444/ffffff,2019-11-13 11:12:22,2022-02-18 00:44:24
17,Spinach - Spinach Leaf,744.96,79,http://dummyimage.com/137x100.png/ff4444/ffffff,2019-10-31 14:03:10,2021-12-09 20:56:04
36,Long Island Ice Tea,56.86,615,http://dummyimage.com/209x100.png/cc0000/ffffff,2014-11-21 19:14:31,2022-01-28 07:48:25
24,Orange - Blood,841.3,261,http://dummyimage.com/129x100.png/5fa2dd/ffffff,2014-09-29 09:18:18,2021-11-18 12:27:53
22,"Pasta - Gnocchi, Potato",446.08,1958,http://dummyimage.com/129x100.png/cc0000/ffffff,2016-06-14 04:09:00,2023-08-03 02:49:59
33,Cheese - St. Andre,277.33,933,http://dummyimage.com/146x100.png/dddddd/000000,2018-07-21 20:20:17,2021-01-08 22:04:42
